order_id,region,channel
DE-ORD-000821,DE,organic
DE-ORD-000822,DE,email
DE-ORD-000823,DE,organic
DE-ORD-000824,DE,organic
DE-ORD-000825,DE,referral
DE-ORD-000826,DE,organic
DE-ORD-000827,DE,social
DE-ORD-000828,DE,organic
DE-ORD-000829,DE,organic
DE-ORD-000830,DE,social
DE-ORD-000831,DE,referral
DE-ORD-000832,DE,organic
DE-ORD-000833,DE,email
DE-ORD-000834,DE,paid_search
DE-ORD-000835,DE,paid_search
DE-ORD-000836,DE,organic
DE-ORD-000837,DE,paid_search
DE-ORD-000838,DE,organic
DE-ORD-000839,DE,organic
DE-ORD-000840,DE,paid_search
DE-ORD-000841,DE,organic
DE-ORD-000842,DE,organic
DE-ORD-000843,DE,social
DE-ORD-000844,DE,referral
DE-ORD-000845,DE,social
DE-ORD-000846,DE,organic
DE-ORD-000847,DE,referral
DE-ORD-000848,DE,email
DE-ORD-000849,DE,paid_search
DE-ORD-000850,DE,paid_search
DE-ORD-000851,DE,social
DE-ORD-000852,DE,social
DE-ORD-000853,DE,email
DE-ORD-000854,DE,social
DE-ORD-000855,DE,social
DE-ORD-000856,DE,referral
DE-ORD-000857,DE,organic
DE-ORD-000858,DE,paid_search
DE-ORD-000859,DE,email
DE-ORD-000860,DE,organic
DE-ORD-000861,DE,email
DE-ORD-000862,DE,referral
DE-ORD-000863,DE,social
DE-ORD-000864,DE,social
DE-ORD-000865,DE,organic
DE-ORD-000866,DE,organic
DE-ORD-000867,DE,organic
DE-ORD-000868,DE,social
DE-ORD-000869,DE,email
DE-ORD-000870,DE,social
DE-ORD-000871,DE,paid_search
DE-ORD-000872,DE,organic
DE-ORD-000873,DE,email
DE-ORD-000874,DE,organic
DE-ORD-000875,DE,organic
DE-ORD-000876,DE,email
DE-ORD-000877,DE,social
DE-ORD-000878,DE,organic
DE-ORD-000879,DE,email
DE-ORD-000880,DE,paid_search
DE-ORD-000881,DE,referral
DE-ORD-000882,DE,paid_search
DE-ORD-000883,DE,paid_search
DE-ORD-000884,DE,email
DE-ORD-000885,DE,paid_search
DE-ORD-000886,DE,social
DE-ORD-000887,DE,email
DE-ORD-000888,DE,email
DE-ORD-000889,DE,referral
DE-ORD-000890,DE,organic
DE-ORD-000891,DE,social
DE-ORD-000892,DE,paid_search
DE-ORD-000893,DE,organic
DE-ORD-000894,DE,email
DE-ORD-000895,DE,organic
DE-ORD-000896,DE,social
DE-ORD-000897,DE,organic
DE-ORD-000898,DE,social
DE-ORD-000899,DE,referral
DE-ORD-000900,DE,paid_search
DE-ORD-000901,DE,social
DE-ORD-000902,DE,email
DE-ORD-000903,DE,organic
DE-ORD-000904,DE,paid_search
DE-ORD-000905,DE,social
DE-ORD-000906,DE,organic
DE-ORD-000907,DE,paid_search
DE-ORD-000908,DE,email
DE-ORD-000909,DE,organic
DE-ORD-000910,DE,referral
DE-ORD-000911,DE,email
DE-ORD-000912,DE,social
DE-ORD-000913,DE,paid_search
DE-ORD-000914,DE,organic
DE-ORD-000915,DE,paid_search
DE-ORD-000916,DE,referral
DE-ORD-000917,DE,paid_search
DE-ORD-000918,DE,organic
DE-ORD-000919,DE,organic
DE-ORD-000920,DE,organic
DE-ORD-000921,DE,paid_search
DE-ORD-000922,DE,social
DE-ORD-000923,DE,paid_search
DE-ORD-000924,DE,paid_search
DE-ORD-000925,DE,organic
DE-ORD-000926,DE,social
DE-ORD-000927,DE,social
DE-ORD-000928,DE,organic
DE-ORD-000929,DE,social
DE-ORD-000930,DE,organic
DE-ORD-000931,DE,referral
DE-ORD-000932,DE,paid_search
DE-ORD-000933,DE,social
DE-ORD-000934,DE,email
DE-ORD-000935,DE,email
DE-ORD-000936,DE,paid_search
DE-ORD-000937,DE,organic
DE-ORD-000938,DE,social
DE-ORD-000939,DE,paid_search
DE-ORD-000940,DE,email
DE-ORD-000941,DE,social
DE-ORD-000942,DE,social
DE-ORD-000943,DE,paid_search
DE-ORD-000944,DE,social
DE-ORD-000945,DE,social
DE-ORD-000946,DE,email
DE-ORD-000947,DE,paid_search
DE-ORD-000948,DE,paid_search
DE-ORD-000949,DE,organic
DE-ORD-000950,DE,paid_search
DE-ORD-000951,DE,social
DE-ORD-000952,DE,referral
DE-ORD-000953,DE,organic
DE-ORD-000954,DE,email
DE-ORD-000955,DE,paid_search
DE-ORD-000956,DE,paid_search
DE-ORD-000957,DE,paid_search
DE-ORD-000958,DE,organic
DE-ORD-000959,DE,referral
DE-ORD-000960,DE,paid_search
DE-ORD-000961,DE,social
DE-ORD-000962,DE,organic
DE-ORD-000963,DE,referral
DE-ORD-000964,DE,paid_search
DE-ORD-000965,DE,paid_search
DE-ORD-000966,DE,paid_search
DE-ORD-000967,DE,organic
DE-ORD-000968,DE,organic
DE-ORD-000969,DE,email
DE-ORD-000970,DE,social
DE-ORD-000971,DE,social
DE-ORD-000972,DE,organic
DE-ORD-000973,DE,paid_search
DE-ORD-000974,DE,organic
DE-ORD-000975,DE,referral
DE-ORD-000976,DE,email
DE-ORD-000977,DE,email
DE-ORD-000978,DE,email
DE-ORD-000979,DE,paid_search
DE-ORD-000980,DE,paid_search
DE-ORD-000981,DE,paid_search
DE-ORD-000982,DE,organic
DE-ORD-000983,DE,paid_search
DE-ORD-000984,DE,organic
DE-ORD-000985,DE,social
DE-ORD-000986,DE,email
DE-ORD-000987,DE,social
DE-ORD-000988,DE,referral
DE-ORD-000989,DE,paid_search
DE-ORD-000990,DE,paid_search
DE-ORD-000991,DE,social
DE-ORD-000992,DE,organic
DE-ORD-000993,DE,organic
DE-ORD-000994,DE,organic
DE-ORD-000995,DE,organic
DE-ORD-000996,DE,organic
DE-ORD-000997,DE,organic
DE-ORD-000998,DE,organic
DE-ORD-000999,DE,social
DE-ORD-001000,DE,organic
DE-ORD-001001,DE,organic
DE-ORD-001002,DE,paid_search
DE-ORD-001003,DE,organic
DE-ORD-001004,DE,social
DE-ORD-001005,DE,email
DE-ORD-001006,DE,social
DE-ORD-001007,DE,paid_search
DE-ORD-001008,DE,social
DE-ORD-001009,DE,social
DE-ORD-001010,DE,organic
DE-ORD-001011,DE,organic
DE-ORD-001012,DE,organic
DE-ORD-001013,DE,social
DE-ORD-001014,DE,social
DE-ORD-001015,DE,paid_search
DE-ORD-001016,DE,social
DE-ORD-001017,DE,paid_search
DE-ORD-001018,DE,paid_search
DE-ORD-001019,DE,referral
DE-ORD-001020,DE,referral
DE-ORD-001021,DE,paid_search
DE-ORD-001022,DE,organic
DE-ORD-001023,DE,paid_search
DE-ORD-001024,DE,organic
DE-ORD-001025,DE,email
DE-ORD-001026,DE,referral
DE-ORD-001027,DE,social
DE-ORD-001028,DE,organic
DE-ORD-001029,DE,social
DE-ORD-001030,DE,organic
DE-ORD-001031,DE,referral
DE-ORD-001032,DE,email
DE-ORD-001033,DE,social
DE-ORD-001034,DE,organic
DE-ORD-001035,DE,organic
DE-ORD-001036,DE,paid_search
DE-ORD-001037,DE,email
DE-ORD-001038,DE,organic
DE-ORD-001039,DE,organic
DE-ORD-001040,DE,organic
DE-ORD-001041,DE,email
DE-ORD-001042,DE,paid_search
DE-ORD-001043,DE,email
DE-ORD-001044,DE,email
DE-ORD-001045,DE,referral
DE-ORD-001046,DE,organic
DE-ORD-001047,DE,paid_search
DE-ORD-001048,DE,organic
DE-ORD-001049,DE,organic
DE-ORD-001050,DE,paid_search
DE-ORD-001051,DE,social
DE-ORD-001052,DE,organic
DE-ORD-001053,DE,email
DE-ORD-001054,DE,paid_search
DE-ORD-001055,DE,social
DE-ORD-001056,DE,email
DE-ORD-001057,DE,email
DE-ORD-001058,DE,email
DE-ORD-001059,DE,social
DE-ORD-001060,DE,referral
DE-ORD-001061,DE,organic
DE-ORD-001062,DE,organic
DE-ORD-001063,DE,paid_search
DE-ORD-001064,DE,paid_search
DE-ORD-001065,DE,paid_search
DE-ORD-001066,DE,paid_search
DE-ORD-001067,DE,organic
DE-ORD-001068,DE,paid_search
DE-ORD-001069,DE,paid_search
DE-ORD-001070,DE,referral
DE-ORD-001071,DE,paid_search
DE-ORD-001072,DE,social
DE-ORD-001073,DE,paid_search
DE-ORD-001074,DE,referral
DE-ORD-001075,DE,email
DE-ORD-001076,DE,social
DE-ORD-001077,DE,social
DE-ORD-001078,DE,paid_search
DE-ORD-001079,DE,referral
DE-ORD-001080,DE,email
DE-ORD-001081,DE,email
DE-ORD-001082,DE,social
DE-ORD-001083,DE,organic
DE-ORD-001084,DE,email
DE-ORD-001085,DE,organic
DE-ORD-001086,DE,social
DE-ORD-001087,DE,paid_search
DE-ORD-001088,DE,referral
DE-ORD-001089,DE,paid_search
DE-ORD-001090,DE,paid_search
DE-ORD-001091,DE,social
DE-ORD-001092,DE,email
DE-ORD-001093,DE,social
DE-ORD-001094,DE,paid_search
DE-ORD-001095,DE,paid_search
DE-ORD-001096,DE,email
DE-ORD-001097,DE,referral
DE-ORD-001098,DE,email
DE-ORD-001099,DE,organic
DE-ORD-001100,DE,referral
DE-ORD-001101,DE,organic
DE-ORD-001102,DE,organic
DE-ORD-001103,DE,organic
DE-ORD-001104,DE,organic
DE-ORD-001105,DE,email
DE-ORD-001106,DE,organic
DE-ORD-001107,DE,organic
DE-ORD-001108,DE,organic
DE-ORD-001109,DE,paid_search
DE-ORD-001110,DE,social
DE-ORD-001111,DE,paid_search
DE-ORD-001112,DE,paid_search
DE-ORD-001113,DE,social
DE-ORD-001114,DE,social
DE-ORD-001115,DE,email
DE-ORD-001116,DE,organic
DE-ORD-001117,DE,email
DE-ORD-001118,DE,referral
DE-ORD-001119,DE,email
DE-ORD-001120,DE,social
DE-ORD-001121,DE,organic
DE-ORD-001122,DE,referral
DE-ORD-001123,DE,organic
DE-ORD-001124,DE,paid_search
DE-ORD-001125,DE,organic
DE-ORD-001126,DE,paid_search
DE-ORD-001127,DE,referral
DE-ORD-001128,DE,social
DE-ORD-001129,DE,social
DE-ORD-001130,DE,social
DE-ORD-001131,DE,organic
DE-ORD-001132,DE,paid_search
DE-ORD-001133,DE,social
DE-ORD-001134,DE,social
DE-ORD-001135,DE,organic
DE-ORD-001136,DE,email
DE-ORD-001137,DE,paid_search
DE-ORD-001138,DE,paid_search
DE-ORD-001139,DE,paid_search
DE-ORD-001140,DE,organic
DE-ORD-001141,DE,email
DE-ORD-001142,DE,email
DE-ORD-001143,DE,organic
DE-ORD-001144,DE,social
DE-ORD-001145,DE,social
DE-ORD-001146,DE,paid_search
DE-ORD-001147,DE,paid_search
DE-ORD-001148,DE,referral
DE-ORD-001149,DE,social
DE-ORD-001150,DE,referral
DE-ORD-001151,DE,organic
DE-ORD-001152,DE,social
DE-ORD-001153,DE,paid_search
DE-ORD-001154,DE,organic
DE-ORD-001155,DE,organic
DE-ORD-001156,DE,organic
DE-ORD-001157,DE,paid_search
DE-ORD-001158,DE,organic
DE-ORD-001159,DE,paid_search
DE-ORD-001160,DE,social
DE-ORD-001161,DE,organic
DE-ORD-001162,DE,paid_search
DE-ORD-001163,DE,paid_search
DE-ORD-001164,DE,paid_search
DE-ORD-001165,DE,social
DE-ORD-001166,DE,paid_search
DE-ORD-001167,DE,email
DE-ORD-001168,DE,paid_search
DE-ORD-001169,DE,paid_search
DE-ORD-001170,DE,email
DE-ORD-001171,DE,social
DE-ORD-001172,DE,paid_search
DE-ORD-001173,DE,email
DE-ORD-001174,DE,organic
DE-ORD-001175,DE,email
DE-ORD-001176,DE,social
DE-ORD-001177,DE,social
DE-ORD-001178,DE,referral
DE-ORD-001179,DE,paid_search
DE-ORD-001180,DE,social
DE-ORD-001181,DE,organic
DE-ORD-001182,DE,paid_search
DE-ORD-001183,DE,paid_search
DE-ORD-001184,DE,paid_search
DE-ORD-001185,DE,social
DE-ORD-001186,DE,social
DE-ORD-001187,DE,social
DE-ORD-001188,DE,paid_search
DE-ORD-001189,DE,organic
DE-ORD-001190,DE,referral
DE-ORD-001191,DE,organic
DE-ORD-001192,DE,social
DE-ORD-001193,DE,email
DE-ORD-001194,DE,email
DE-ORD-001195,DE,organic
DE-ORD-001196,DE,email
DE-ORD-001197,DE,organic
DE-ORD-001198,DE,email
DE-ORD-001199,DE,paid_search
DE-ORD-001200,DE,organic
DE-ORD-001201,DE,paid_search
DE-ORD-001202,DE,email
DE-ORD-001203,DE,organic
DE-ORD-001204,DE,paid_search
DE-ORD-001205,DE,paid_search
DE-ORD-001206,DE,referral
DE-ORD-001207,DE,email
DE-ORD-001208,DE,social
DE-ORD-001209,DE,social
DE-ORD-001210,DE,organic
DE-ORD-001211,DE,organic
DE-ORD-001212,DE,referral
DE-ORD-001213,DE,paid_search
DE-ORD-001214,DE,organic
DE-ORD-001215,DE,organic
DE-ORD-001216,DE,organic
DE-ORD-001217,DE,organic
DE-ORD-001218,DE,organic
DE-ORD-001219,DE,paid_search
DE-ORD-001220,DE,organic
DE-ORD-001221,DE,paid_search
DE-ORD-001222,DE,paid_search
DE-ORD-001223,DE,paid_search
DE-ORD-001224,DE,email
DE-ORD-001225,DE,organic
DE-ORD-001226,DE,social
DE-ORD-001227,DE,social
DE-ORD-001228,DE,social
DE-ORD-001229,DE,organic
DE-ORD-001230,DE,organic
DE-ORD-001231,DE,organic
DE-ORD-001232,DE,social
DE-ORD-001233,DE,organic
DE-ORD-001234,DE,email
DE-ORD-001235,DE,email
DE-ORD-001236,DE,paid_search
DE-ORD-001237,DE,paid_search
DE-ORD-001238,DE,social
DE-ORD-001239,DE,organic
DE-ORD-001240,DE,paid_search
DE-ORD-001241,DE,email
DE-ORD-001242,DE,paid_search
DE-ORD-001243,DE,referral
DE-ORD-001244,DE,social
DE-ORD-001245,DE,email
DE-ORD-001246,DE,paid_search
DE-ORD-001247,DE,paid_search
DE-ORD-001248,DE,organic
DE-ORD-001249,DE,paid_search
DE-ORD-001250,DE,organic
DE-ORD-001251,DE,organic
DE-ORD-001252,DE,paid_search
DE-ORD-001253,DE,paid_search
DE-ORD-001254,DE,email
DE-ORD-001255,DE,paid_search
DE-ORD-001256,DE,paid_search
DE-ORD-001257,DE,social
DE-ORD-001258,DE,referral
DE-ORD-001259,DE,organic
DE-ORD-001260,DE,paid_search
DE-ORD-001261,DE,social
DE-ORD-001262,DE,referral
DE-ORD-001263,DE,email
DE-ORD-001264,DE,social
DE-ORD-001265,DE,organic
DE-ORD-001266,DE,organic
DE-ORD-001267,DE,paid_search
DE-ORD-001268,DE,social
DE-ORD-001269,DE,social
DE-ORD-001270,DE,referral
DE-ORD-001271,DE,organic
DE-ORD-001272,DE,paid_search
DE-ORD-001273,DE,organic
DE-ORD-001274,DE,social
DE-ORD-001275,DE,email
DE-ORD-001276,DE,paid_search
DE-ORD-001277,DE,organic
DE-ORD-001278,DE,organic
DE-ORD-001279,DE,organic
DE-ORD-001280,DE,email
DE-ORD-001281,DE,organic
DE-ORD-001282,DE,email
DE-ORD-001283,DE,social
DE-ORD-001284,DE,email
DE-ORD-001285,DE,organic
DE-ORD-001286,DE,email
DE-ORD-001287,DE,organic
DE-ORD-001288,DE,organic
DE-ORD-001289,DE,paid_search
DE-ORD-001290,DE,organic
DE-ORD-001291,DE,organic
DE-ORD-001292,DE,organic
DE-ORD-001293,DE,referral
DE-ORD-001294,DE,paid_search
DE-ORD-001295,DE,email
DE-ORD-001296,DE,referral
DE-ORD-001297,DE,paid_search
DE-ORD-001298,DE,social
DE-ORD-001299,DE,organic
DE-ORD-001300,DE,paid_search
DE-ORD-001301,DE,organic
DE-ORD-001302,DE,referral
DE-ORD-001303,DE,paid_search
DE-ORD-001304,DE,social
DE-ORD-001305,DE,organic
DE-ORD-001306,DE,email
DE-ORD-001307,DE,paid_search
DE-ORD-001308,DE,social
DE-ORD-001309,DE,social
DE-ORD-001310,DE,social
DE-ORD-001311,DE,referral
DE-ORD-001312,DE,email
DE-ORD-001313,DE,paid_search
DE-ORD-001314,DE,organic
DE-ORD-001315,DE,organic
DE-ORD-001316,DE,organic
DE-ORD-001317,DE,organic
DE-ORD-001318,DE,organic
DE-ORD-001319,DE,organic
DE-ORD-001320,DE,referral
DE-ORD-001321,DE,paid_search
DE-ORD-001322,DE,referral
DE-ORD-001323,DE,organic
DE-ORD-001324,DE,social
DE-ORD-001325,DE,email
DE-ORD-001326,DE,organic
DE-ORD-001327,DE,organic
DE-ORD-001328,DE,organic
DE-ORD-001329,DE,organic
DE-ORD-001330,DE,referral
DE-ORD-001331,DE,email
DE-ORD-001332,DE,paid_search
DE-ORD-001333,DE,paid_search
DE-ORD-001334,DE,organic
DE-ORD-001335,DE,paid_search
DE-ORD-001336,DE,social
DE-ORD-001337,DE,paid_search
DE-ORD-001338,DE,organic
DE-ORD-001339,DE,paid_search
DE-ORD-001340,DE,organic
DE-ORD-001341,DE,social
DE-ORD-001342,DE,organic
DE-ORD-001343,DE,referral
DE-ORD-001344,DE,email
DE-ORD-001345,DE,organic
DE-ORD-001346,DE,paid_search
DE-ORD-001347,DE,email
DE-ORD-001348,DE,referral
DE-ORD-001349,DE,email
DE-ORD-001350,DE,paid_search
DE-ORD-001351,DE,referral
DE-ORD-001352,DE,organic
DE-ORD-001353,DE,social
DE-ORD-001354,DE,referral
DE-ORD-001355,DE,paid_search
DE-ORD-001356,DE,referral
DE-ORD-001357,DE,organic
DE-ORD-001358,DE,referral
DE-ORD-001359,DE,organic
DE-ORD-001360,DE,referral
DE-ORD-001361,DE,paid_search
DE-ORD-001362,DE,social
DE-ORD-001363,DE,organic
DE-ORD-001364,DE,organic
DE-ORD-001365,DE,paid_search
DE-ORD-001366,DE,social
DE-ORD-001367,DE,paid_search
DE-ORD-001368,DE,social
DE-ORD-001369,DE,organic
DE-ORD-001370,DE,referral
DE-ORD-001371,DE,paid_search
DE-ORD-001372,DE,paid_search
DE-ORD-001373,DE,paid_search
DE-ORD-001374,DE,organic
DE-ORD-001375,DE,paid_search
DE-ORD-001376,DE,organic
DE-ORD-001377,DE,email
DE-ORD-001378,DE,social
DE-ORD-001379,DE,social
DE-ORD-001380,DE,paid_search
DE-ORD-001381,DE,social
DE-ORD-001382,DE,paid_search
DE-ORD-001383,DE,email
DE-ORD-001384,DE,organic
DE-ORD-001385,DE,organic
DE-ORD-001386,DE,organic
DE-ORD-001387,DE,email
DE-ORD-001388,DE,paid_search
DE-ORD-001389,DE,social
DE-ORD-001390,DE,paid_search
DE-ORD-001391,DE,social
DE-ORD-001392,DE,referral
DE-ORD-001393,DE,organic
DE-ORD-001394,DE,organic
DE-ORD-001395,DE,referral
DE-ORD-001396,DE,organic
DE-ORD-001397,DE,organic
DE-ORD-001398,DE,social
DE-ORD-001399,DE,social
DE-ORD-001400,DE,paid_search
DE-ORD-001401,DE,email
DE-ORD-001402,DE,organic
DE-ORD-001403,DE,paid_search
DE-ORD-001404,DE,email
DE-ORD-001405,DE,organic
DE-ORD-001406,DE,paid_search
DE-ORD-001407,DE,social
DE-ORD-001408,DE,email
DE-ORD-001409,DE,email
DE-ORD-001410,DE,referral
DE-ORD-001411,DE,email
DE-ORD-001412,DE,paid_search
DE-ORD-001413,DE,organic
DE-ORD-001414,DE,email
DE-ORD-001415,DE,organic
DE-ORD-001416,DE,social
DE-ORD-001417,DE,social
DE-ORD-001418,DE,organic
DE-ORD-001419,DE,referral
DE-ORD-001420,DE,organic
DE-ORD-001421,DE,organic
DE-ORD-001422,DE,referral
DE-ORD-001423,DE,organic
DE-ORD-001424,DE,paid_search
DE-ORD-001425,DE,organic
DE-ORD-001426,DE,email
DE-ORD-001427,DE,email
DE-ORD-001428,DE,email
DE-ORD-001429,DE,social
DE-ORD-001430,DE,organic
DE-ORD-001431,DE,email
DE-ORD-001432,DE,email
DE-ORD-001433,DE,paid_search
DE-ORD-001434,DE,paid_search
DE-ORD-001435,DE,referral
DE-ORD-001436,DE,email
DE-ORD-001437,DE,email
DE-ORD-001438,DE,email
DE-ORD-001439,DE,organic
DE-ORD-001440,DE,social
DE-ORD-001441,DE,organic
DE-ORD-001442,DE,paid_search
DE-ORD-001443,DE,social
DE-ORD-001444,DE,organic
DE-ORD-001445,DE,social
DE-ORD-001446,DE,organic
DE-ORD-001447,DE,organic
DE-ORD-001448,DE,paid_search
DE-ORD-001449,DE,organic
DE-ORD-001450,DE,paid_search
DE-ORD-001451,DE,paid_search
DE-ORD-001452,DE,referral
DE-ORD-001453,DE,paid_search
DE-ORD-001454,DE,organic
DE-ORD-001455,DE,social
DE-ORD-001456,DE,social
DE-ORD-001457,DE,paid_search
DE-ORD-001458,DE,email
DE-ORD-001459,DE,email
DE-ORD-001460,DE,paid_search
DE-ORD-001461,DE,organic
DE-ORD-001462,DE,referral
DE-ORD-001463,DE,email
DE-ORD-001464,DE,social
DE-ORD-001465,DE,paid_search
DE-ORD-001466,DE,organic
DE-ORD-001467,DE,social
DE-ORD-001468,DE,paid_search
DE-ORD-001469,DE,organic
DE-ORD-001470,DE,social
DE-ORD-001471,DE,organic
DE-ORD-001472,DE,email
DE-ORD-001473,DE,email
DE-ORD-001474,DE,organic
DE-ORD-001475,DE,email
DE-ORD-001476,DE,paid_search
DE-ORD-001477,DE,email
DE-ORD-001478,DE,paid_search
DE-ORD-001479,DE,paid_search
DE-ORD-001480,DE,social
DE-ORD-001481,DE,organic
DE-ORD-001482,DE,referral
DE-ORD-001483,DE,organic
DE-ORD-001484,DE,organic
DE-ORD-001485,DE,organic
DE-ORD-001486,DE,organic
DE-ORD-001487,DE,organic
DE-ORD-001488,DE,social
DE-ORD-001489,DE,email
DE-ORD-001490,DE,email
DE-ORD-001491,DE,referral
DE-ORD-001492,DE,organic
DE-ORD-001493,DE,social
DE-ORD-001494,DE,organic
DE-ORD-001495,DE,social
DE-ORD-001496,DE,organic
DE-ORD-001497,DE,referral
DE-ORD-001498,DE,social
DE-ORD-001499,DE,referral
DE-ORD-001500,DE,email
DE-ORD-001501,DE,referral
DE-ORD-001502,DE,email
DE-ORD-001503,DE,organic
DE-ORD-001504,DE,organic
DE-ORD-001505,DE,organic
DE-ORD-001506,DE,paid_search
DE-ORD-001507,DE,organic
DE-ORD-001508,DE,organic
DE-ORD-001509,DE,organic
DE-ORD-001510,DE,referral
DE-ORD-001511,DE,referral
DE-ORD-001512,DE,paid_search
DE-ORD-001513,DE,organic
DE-ORD-001514,DE,organic
DE-ORD-001515,DE,organic
DE-ORD-001516,DE,email
DE-ORD-001517,DE,organic
DE-ORD-001518,DE,social
DE-ORD-001519,DE,email
DE-ORD-001520,DE,email
DE-ORD-001521,DE,paid_search
DE-ORD-001522,DE,social
DE-ORD-001523,DE,organic
DE-ORD-001524,DE,organic
DE-ORD-001525,DE,paid_search
DE-ORD-001526,DE,organic
DE-ORD-001527,DE,organic
DE-ORD-001528,DE,organic
DE-ORD-001529,DE,social
DE-ORD-001530,DE,email
DE-ORD-001531,DE,paid_search
DE-ORD-001532,DE,paid_search
DE-ORD-001533,DE,email
DE-ORD-001534,DE,paid_search
DE-ORD-001535,DE,referral
DE-ORD-001536,DE,social
DE-ORD-001537,DE,organic
DE-ORD-001538,DE,paid_search
DE-ORD-001539,DE,paid_search
DE-ORD-001540,DE,paid_search
DE-ORD-001541,DE,paid_search
DE-ORD-001542,DE,social
DE-ORD-001543,DE,paid_search
DE-ORD-001544,DE,organic
DE-ORD-001545,DE,social
DE-ORD-001546,DE,organic
DE-ORD-001547,DE,paid_search
DE-ORD-001548,DE,paid_search
DE-ORD-001549,DE,paid_search
DE-ORD-001550,DE,social
DE-ORD-001551,DE,organic
DE-ORD-001552,DE,email
DE-ORD-001553,DE,organic
DE-ORD-001554,DE,organic
DE-ORD-001555,DE,organic
DE-ORD-001556,DE,social
DE-ORD-001557,DE,organic
DE-ORD-001558,DE,paid_search
DE-ORD-001559,DE,social
DE-ORD-001560,DE,organic
DE-ORD-001561,DE,organic
DE-ORD-001562,DE,social
DE-ORD-001563,DE,organic
DE-ORD-001564,DE,social
DE-ORD-001565,DE,organic
DE-ORD-001566,DE,social
DE-ORD-001567,DE,social
DE-ORD-001568,DE,organic
DE-ORD-001569,DE,social
DE-ORD-001570,DE,email
DE-ORD-001571,DE,organic
DE-ORD-001572,DE,organic
DE-ORD-001573,DE,email
DE-ORD-001574,DE,social
DE-ORD-001575,DE,paid_search
DE-ORD-001576,DE,email
DE-ORD-001577,DE,paid_search
DE-ORD-001578,DE,social
DE-ORD-001579,DE,email
DE-ORD-001580,DE,referral
DE-ORD-001581,DE,paid_search
DE-ORD-001582,DE,social
DE-ORD-001583,DE,organic
DE-ORD-001584,DE,organic
DE-ORD-001585,DE,paid_search
DE-ORD-001586,DE,social
DE-ORD-001587,DE,organic
DE-ORD-001588,DE,paid_search
DE-ORD-001589,DE,social
DE-ORD-001590,DE,social
DE-ORD-001591,DE,email
DE-ORD-001592,DE,referral
DE-ORD-001593,DE,organic
DE-ORD-001594,DE,referral
DE-ORD-001595,DE,email
DE-ORD-001596,DE,organic
DE-ORD-001597,DE,paid_search
DE-ORD-001598,DE,organic
DE-ORD-001599,DE,organic
DE-ORD-001600,DE,social
DE-ORD-001601,DE,social
DE-ORD-001602,DE,social
DE-ORD-001603,DE,organic
DE-ORD-001604,DE,paid_search
DE-ORD-001605,DE,email
DE-ORD-001606,DE,organic
DE-ORD-001607,DE,referral
DE-ORD-001608,DE,paid_search
DE-ORD-001609,DE,referral
DE-ORD-001610,DE,paid_search
DE-ORD-001611,DE,paid_search
DE-ORD-001612,DE,paid_search
DE-ORD-001613,DE,social
DE-ORD-001614,DE,email
DE-ORD-001615,DE,organic
DE-ORD-001616,DE,referral
DE-ORD-001617,DE,social
DE-ORD-001618,DE,social
DE-ORD-001619,DE,email
DE-ORD-001620,DE,organic
DE-ORD-001621,DE,organic
DE-ORD-001622,DE,referral
DE-ORD-001623,DE,referral
DE-ORD-001624,DE,referral
DE-ORD-001625,DE,referral
DE-ORD-001626,DE,paid_search
DE-ORD-001627,DE,email
DE-ORD-001628,DE,organic
DE-ORD-001629,DE,referral
DE-ORD-001630,DE,organic
DE-ORD-001631,DE,social
DE-ORD-001632,DE,organic
DE-ORD-001633,DE,organic
DE-ORD-001634,DE,paid_search
DE-ORD-001635,DE,email
DE-ORD-001636,DE,email
DE-ORD-001637,DE,paid_search
DE-ORD-001638,DE,email
DE-ORD-001639,DE,social
DE-ORD-001640,DE,organic
DE-ORD-001641,DE,organic
DE-ORD-001642,DE,email
DE-ORD-001643,DE,social
DE-ORD-001644,DE,organic
DE-ORD-001645,DE,social
DE-ORD-001646,DE,paid_search
DE-ORD-001647,DE,organic
DE-ORD-001648,DE,paid_search
DE-ORD-001649,DE,paid_search
DE-ORD-001650,DE,social
DE-ORD-001651,DE,referral
DE-ORD-001652,DE,organic
DE-ORD-001653,DE,paid_search
DE-ORD-001654,DE,social
DE-ORD-001655,DE,email
DE-ORD-001656,DE,social
DE-ORD-001657,DE,email
DE-ORD-001658,DE,organic
DE-ORD-001659,DE,email
DE-ORD-001660,DE,paid_search
DE-ORD-001661,DE,organic
DE-ORD-001662,DE,organic
DE-ORD-001663,DE,organic
DE-ORD-001664,DE,referral
DE-ORD-001665,DE,email
DE-ORD-001666,DE,paid_search
DE-ORD-001667,DE,paid_search
DE-ORD-001668,DE,organic
DE-ORD-001669,DE,organic
DE-ORD-001670,DE,social
DE-ORD-001671,DE,referral
DE-ORD-001672,DE,referral
DE-ORD-001673,DE,social
DE-ORD-001674,DE,email
DE-ORD-001675,DE,organic
DE-ORD-001676,DE,paid_search
DE-ORD-001677,DE,organic
DE-ORD-001678,DE,social
DE-ORD-001679,DE,social
DE-ORD-001680,DE,paid_search
DE-ORD-001681,DE,organic
DE-ORD-001682,DE,organic
DE-ORD-001683,DE,referral
DE-ORD-001684,DE,organic
DE-ORD-001685,DE,email
DE-ORD-001686,DE,email
DE-ORD-001687,DE,organic
DE-ORD-001688,DE,social
