date,region,channel,spend_usd
2023-06-30,GH,email,2.7
2023-06-30,GH,referral,13.33
2023-07-01,GH,paid_search,76.8
2023-07-01,GH,organic,8.56
2023-07-01,GH,social,33.91
2023-07-01,GH,email,7.22
2023-07-01,GH,referral,12.34
2023-07-02,GH,paid_search,90.68
2023-07-02,GH,organic,8.54
2023-07-02,GH,social,23.62
2023-07-02,GH,email,6.61
2023-07-02,GH,referral,10.67
2023-07-03,GH,paid_search,62.12
2023-07-03,GH,organic,6.4
2023-07-03,GH,social,40.89
2023-07-03,GH,email,5.89
2023-07-03,GH,referral,9.02
2023-07-04,GH,paid_search,102.1
2023-07-04,GH,organic,9.34
2023-07-04,GH,social,39.91
2023-07-04,GH,email,7.83
2023-07-04,GH,referral,10.83
2023-07-05,GH,paid_search,59.33
2023-07-05,GH,organic,7.22
2023-07-05,GH,social,42.59
2023-07-05,GH,email,6.94
2023-07-05,GH,referral,11.12
2023-07-06,GH,paid_search,51.52
2023-07-06,GH,organic,9.63
2023-07-06,GH,social,35.41
2023-07-06,GH,email,6.9
2023-07-06,GH,referral,7.92
2023-07-07,GH,paid_search,107.39
2023-07-07,GH,organic,8.49
2023-07-07,GH,social,32.24
2023-07-07,GH,email,6.97
2023-07-07,GH,referral,12.15
2023-07-08,GH,paid_search,83.41
2023-07-08,GH,organic,6.01
2023-07-08,GH,social,46.28
2023-07-08,GH,email,5.48
2023-07-08,GH,referral,9.96
2023-07-09,GH,paid_search,32.24
2023-07-09,GH,organic,7.07
2023-07-09,GH,social,31.77
2023-07-09,GH,email,6.68
2023-07-09,GH,referral,8.69
2023-07-10,GH,paid_search,42.81
2023-07-10,GH,organic,8.49
2023-07-10,GH,social,33.75
2023-07-10,GH,email,4.91
2023-07-10,GH,referral,10.22
2023-07-11,GH,paid_search,39.96
2023-07-11,GH,organic,9.24
2023-07-11,GH,social,34.35
2023-07-11,GH,email,5.6
2023-07-11,GH,referral,12.38
2023-07-12,GH,paid_search,62.36
2023-07-12,GH,organic,8.52
2023-07-12,GH,social,34.83
2023-07-12,GH,email,10.82
2023-07-12,GH,referral,11.22
2023-07-13,GH,paid_search,51.45
2023-07-13,GH,organic,11.5
2023-07-13,GH,social,45.39
2023-07-13,GH,email,6.07
2023-07-13,GH,referral,8.91
2023-07-14,GH,paid_search,48.13
2023-07-14,GH,organic,8.86
2023-07-14,GH,social,29.92
2023-07-14,GH,email,4.68
2023-07-14,GH,referral,11.94
2023-07-15,GH,paid_search,99.81
2023-07-15,GH,organic,7.05
2023-07-15,GH,social,43.25
2023-07-15,GH,email,6.32
2023-07-15,GH,referral,10.9
2023-07-16,GH,paid_search,57.26
2023-07-16,GH,organic,7.58
2023-07-16,GH,social,26.13
2023-07-16,GH,email,4.17
2023-07-16,GH,referral,11.3
2023-07-17,GH,paid_search,62.56
2023-07-17,GH,organic,6.17
2023-07-17,GH,social,25.11
2023-07-17,GH,email,3.73
2023-07-17,GH,referral,5.11
2023-07-18,GH,paid_search,74.0
2023-07-18,GH,organic,2.75
2023-07-18,GH,social,40.24
2023-07-18,GH,email,6.7
2023-07-18,GH,referral,9.75
2023-07-19,GH,paid_search,73.33
2023-07-19,GH,organic,7.43
2023-07-19,GH,social,38.03
2023-07-19,GH,email,6.32
2023-07-19,GH,referral,13.25
2023-07-20,GH,paid_search,99.59
2023-07-20,GH,organic,11.0
2023-07-20,GH,social,28.82
2023-07-20,GH,email,7.14
2023-07-20,GH,referral,11.27
2023-07-21,GH,paid_search,60.32
2023-07-21,GH,organic,6.23
2023-07-21,GH,social,32.61
2023-07-21,GH,email,4.41
2023-07-21,GH,referral,6.53
2023-07-22,GH,paid_search,80.95
2023-07-22,GH,organic,8.07
2023-07-22,GH,social,36.25
2023-07-22,GH,email,7.39
2023-07-22,GH,referral,9.51
2023-07-23,GH,paid_search,86.95
2023-07-23,GH,organic,6.52
2023-07-23,GH,social,29.29
2023-07-23,GH,email,6.02
2023-07-23,GH,referral,15.3
2023-07-24,GH,paid_search,95.14
2023-07-24,GH,organic,10.2
2023-07-24,GH,social,23.65
2023-07-24,GH,email,6.22
2023-07-24,GH,referral,12.05
2023-07-25,GH,paid_search,109.54
2023-07-25,GH,organic,4.63
2023-07-25,GH,social,42.58
2023-07-25,GH,email,7.6
2023-07-25,GH,referral,11.13
2023-07-26,GH,paid_search,47.69
2023-07-26,GH,organic,8.51
2023-07-26,GH,social,39.86
2023-07-26,GH,email,6.27
2023-07-26,GH,referral,8.29
2023-07-27,GH,paid_search,57.44
2023-07-27,GH,organic,8.91
2023-07-27,GH,social,29.91
2023-07-27,GH,email,5.02
2023-07-27,GH,referral,9.65
2023-07-28,GH,paid_search,74.88
2023-07-28,GH,organic,10.08
2023-07-28,GH,social,25.24
2023-07-28,GH,email,4.06
2023-07-28,GH,referral,9.04
2023-07-29,GH,paid_search,39.6
2023-07-29,GH,organic,9.17
2023-07-29,GH,social,18.06
2023-07-29,GH,email,7.06
2023-07-29,GH,referral,12.77
2023-07-30,GH,paid_search,76.67
2023-07-30,GH,organic,4.29
2023-07-30,GH,social,36.96
2023-07-30,GH,email,4.8
2023-07-30,GH,referral,6.99
2023-07-31,GH,paid_search,82.43
2023-07-31,GH,organic,9.53
2023-07-31,GH,social,47.57
2023-07-31,GH,email,5.57
2023-07-31,GH,referral,10.43
2023-08-01,GH,paid_search,101.98
2023-08-01,GH,organic,12.19
2023-08-01,GH,social,45.72
2023-08-01,GH,email,5.48
2023-08-01,GH,referral,10.02
2023-08-02,GH,paid_search,68.79
2023-08-02,GH,organic,9.41
2023-08-02,GH,social,28.62
2023-08-02,GH,email,6.48
2023-08-02,GH,referral,10.82
2023-08-03,GH,paid_search,78.91
2023-08-03,GH,organic,5.96
2023-08-03,GH,social,38.22
2023-08-03,GH,email,8.65
2023-08-03,GH,referral,8.86
2023-08-04,GH,paid_search,76.68
2023-08-04,GH,organic,4.32
2023-08-04,GH,social,38.28
2023-08-04,GH,email,6.32
2023-08-04,GH,referral,10.29
2023-08-05,GH,paid_search,85.15
2023-08-05,GH,organic,7.44
2023-08-05,GH,social,46.59
2023-08-05,GH,email,4.68
2023-08-05,GH,referral,13.61
2023-08-06,GH,paid_search,75.83
2023-08-06,GH,organic,7.86
2023-08-06,GH,social,23.11
2023-08-06,GH,email,4.34
2023-08-06,GH,referral,10.88
2023-08-07,GH,paid_search,59.1
2023-08-07,GH,organic,9.99
2023-08-07,GH,social,38.59
2023-08-07,GH,email,3.86
2023-08-07,GH,referral,11.9
2023-08-08,GH,paid_search,69.08
2023-08-08,GH,organic,7.91
2023-08-08,GH,social,45.4
2023-08-08,GH,email,3.91
2023-08-08,GH,referral,7.19
2023-08-09,GH,paid_search,77.86
2023-08-09,GH,organic,4.6
2023-08-09,GH,social,30.54
2023-08-09,GH,email,7.47
2023-08-09,GH,referral,9.73
2023-08-10,GH,paid_search,47.26
2023-08-10,GH,organic,8.38
2023-08-10,GH,social,32.36
2023-08-10,GH,email,4.95
2023-08-10,GH,referral,18.89
2023-08-11,GH,paid_search,82.35
2023-08-11,GH,organic,7.43
2023-08-11,GH,social,44.08
2023-08-11,GH,email,5.56
2023-08-11,GH,referral,8.7
2023-08-12,GH,paid_search,77.39
2023-08-12,GH,organic,9.02
2023-08-12,GH,social,44.33
2023-08-12,GH,email,8.14
2023-08-12,GH,referral,12.97
2023-08-13,GH,paid_search,87.42
2023-08-13,GH,organic,9.92
2023-08-13,GH,social,46.66
2023-08-13,GH,email,7.06
2023-08-13,GH,referral,6.04
2023-08-14,GH,paid_search,80.96
2023-08-14,GH,organic,10.75
2023-08-14,GH,social,28.77
2023-08-14,GH,email,5.41
2023-08-14,GH,referral,9.85
2023-08-15,GH,paid_search,75.42
2023-08-15,GH,organic,6.89
2023-08-15,GH,social,36.52
2023-08-15,GH,email,6.77
2023-08-15,GH,referral,4.97
2023-08-16,GH,paid_search,73.35
2023-08-16,GH,organic,7.23
2023-08-16,GH,social,20.64
2023-08-16,GH,email,6.85
2023-08-16,GH,referral,10.78
2023-08-17,GH,paid_search,74.97
2023-08-17,GH,organic,9.22
2023-08-17,GH,social,38.89
2023-08-17,GH,email,4.89
2023-08-17,GH,referral,11.81
2023-08-18,GH,paid_search,88.1
2023-08-18,GH,organic,5.83
2023-08-18,GH,social,43.92
2023-08-18,GH,email,5.57
2023-08-18,GH,referral,11.53
2023-08-19,GH,paid_search,74.74
2023-08-19,GH,organic,7.66
2023-08-19,GH,social,40.85
2023-08-19,GH,email,5.5
2023-08-19,GH,referral,12.7
2023-08-20,GH,paid_search,94.41
2023-08-20,GH,organic,6.91
2023-08-20,GH,social,34.49
2023-08-20,GH,email,5.44
2023-08-20,GH,referral,10.94
2023-08-21,GH,paid_search,95.58
2023-08-21,GH,organic,4.66
2023-08-21,GH,social,23.24
2023-08-21,GH,email,5.87
2023-08-21,GH,referral,10.46
2023-08-22,GH,paid_search,55.06
2023-08-22,GH,organic,8.36
2023-08-22,GH,social,29.33
2023-08-22,GH,email,5.33
2023-08-22,GH,referral,13.17
2023-08-23,GH,paid_search,65.82
2023-08-23,GH,organic,7.28
2023-08-23,GH,social,37.19
2023-08-23,GH,email,7.64
2023-08-23,GH,referral,9.89
2023-08-24,GH,paid_search,61.95
2023-08-24,GH,organic,9.16
2023-08-24,GH,social,43.31
2023-08-24,GH,email,7.72
2023-08-24,GH,referral,9.91
2023-08-25,GH,paid_search,80.55
2023-08-25,GH,organic,9.58
2023-08-25,GH,social,37.64
2023-08-25,GH,email,7.98
2023-08-25,GH,referral,11.63
2023-08-26,GH,paid_search,105.89
2023-08-26,GH,organic,9.84
2023-08-26,GH,social,18.66
2023-08-26,GH,email,5.4
2023-08-26,GH,referral,5.96
2023-08-27,GH,paid_search,60.5
2023-08-27,GH,organic,7.26
2023-08-27,GH,social,43.82
2023-08-27,GH,email,5.34
2023-08-27,GH,referral,13.49
2023-08-28,GH,paid_search,59.97
2023-08-28,GH,organic,7.42
2023-08-28,GH,social,24.84
2023-08-28,GH,email,8.17
2023-08-28,GH,referral,13.95
2023-08-29,GH,paid_search,69.62
2023-08-29,GH,organic,5.04
2023-08-29,GH,social,34.13
2023-08-29,GH,email,6.35
2023-08-29,GH,referral,8.41
2023-08-30,GH,paid_search,114.32
2023-08-30,GH,organic,11.65
2023-08-30,GH,social,20.26
2023-08-30,GH,email,4.27
2023-08-30,GH,referral,11.15
2023-08-31,GH,paid_search,52.71
2023-08-31,GH,organic,8.37
2023-08-31,GH,social,36.1
2023-08-31,GH,email,5.94
2023-08-31,GH,referral,12.55
2023-09-01,GH,paid_search,104.53
2023-09-01,GH,organic,8.79
2023-09-01,GH,social,25.09
2023-09-01,GH,email,6.22
2023-09-01,GH,referral,8.54
2023-09-02,GH,paid_search,107.86
2023-09-02,GH,organic,9.39
2023-09-02,GH,social,39.62
2023-09-02,GH,email,6.97
2023-09-02,GH,referral,9.9
2023-09-03,GH,paid_search,94.54
2023-09-03,GH,organic,6.86
2023-09-03,GH,social,44.64
2023-09-03,GH,email,8.39
2023-09-03,GH,referral,7.97
2023-09-04,GH,paid_search,78.08
2023-09-04,GH,organic,8.83
2023-09-04,GH,social,26.33
2023-09-04,GH,email,3.95
2023-09-04,GH,referral,7.71
2023-09-05,GH,paid_search,71.06
2023-09-05,GH,organic,8.84
2023-09-05,GH,social,32.67
2023-09-05,GH,email,8.9
2023-09-05,GH,referral,12.57
2023-09-06,GH,paid_search,80.15
2023-09-06,GH,organic,7.14
2023-09-06,GH,social,36.63
2023-09-06,GH,email,7.65
2023-09-06,GH,referral,12.3
2023-09-07,GH,paid_search,88.37
2023-09-07,GH,organic,7.39
2023-09-07,GH,social,31.29
2023-09-07,GH,email,3.86
2023-09-07,GH,referral,11.32
2023-09-08,GH,paid_search,44.67
2023-09-08,GH,organic,7.97
2023-09-08,GH,social,32.22
2023-09-08,GH,email,6.33
2023-09-08,GH,referral,12.91
2023-09-09,GH,paid_search,96.37
2023-09-09,GH,organic,9.4
2023-09-09,GH,social,29.12
2023-09-09,GH,email,5.97
2023-09-09,GH,referral,7.82
2023-09-10,GH,paid_search,60.22
2023-09-10,GH,organic,8.96
2023-09-10,GH,social,27.23
2023-09-10,GH,email,5.32
2023-09-10,GH,referral,7.33
2023-09-11,GH,paid_search,83.85
2023-09-11,GH,organic,7.28
2023-09-11,GH,social,16.05
2023-09-11,GH,email,8.45
2023-09-11,GH,referral,12.53
2023-09-12,GH,paid_search,35.72
2023-09-12,GH,organic,9.47
2023-09-12,GH,social,49.7
2023-09-12,GH,email,5.72
2023-09-12,GH,referral,10.37
2023-09-13,GH,paid_search,66.26
2023-09-13,GH,organic,9.04
2023-09-13,GH,social,45.3
2023-09-13,GH,email,4.21
2023-09-13,GH,referral,8.23
2023-09-14,GH,paid_search,73.83
2023-09-14,GH,organic,8.62
2023-09-14,GH,social,39.67
2023-09-14,GH,email,5.71
2023-09-14,GH,referral,7.79
2023-09-15,GH,paid_search,89.73
2023-09-15,GH,organic,5.56
2023-09-15,GH,social,31.57
2023-09-15,GH,email,6.03
2023-09-15,GH,referral,11.21
2023-09-16,GH,paid_search,66.75
2023-09-16,GH,organic,9.51
2023-09-16,GH,social,47.26
2023-09-16,GH,email,5.07
2023-09-16,GH,referral,10.98
2023-09-17,GH,paid_search,76.43
2023-09-17,GH,organic,7.32
2023-09-17,GH,social,18.84
2023-09-17,GH,email,6.53
2023-09-17,GH,referral,11.16
2023-09-18,GH,paid_search,91.57
2023-09-18,GH,organic,7.33
2023-09-18,GH,social,30.0
2023-09-18,GH,email,4.63
2023-09-18,GH,referral,2.5
2023-09-19,GH,paid_search,64.72
2023-09-19,GH,organic,13.53
2023-09-19,GH,social,47.44
2023-09-19,GH,email,4.51
2023-09-19,GH,referral,8.71
2023-09-20,GH,paid_search,62.62
2023-09-20,GH,organic,10.8
2023-09-20,GH,social,56.02
2023-09-20,GH,email,6.13
2023-09-20,GH,referral,10.66
2023-09-21,GH,paid_search,81.37
2023-09-21,GH,organic,7.97
2023-09-21,GH,social,38.54
2023-09-21,GH,email,6.07
2023-09-21,GH,referral,11.19
2023-09-22,GH,paid_search,35.97
2023-09-22,GH,organic,7.04
2023-09-22,GH,social,25.35
2023-09-22,GH,email,7.04
2023-09-22,GH,referral,8.04
2023-09-23,GH,paid_search,43.83
2023-09-23,GH,organic,4.42
2023-09-23,GH,social,40.04
2023-09-23,GH,email,4.61
2023-09-23,GH,referral,9.65
2023-09-24,GH,paid_search,100.49
2023-09-24,GH,organic,8.75
2023-09-24,GH,social,31.41
2023-09-24,GH,email,4.24
2023-09-24,GH,referral,11.09
2023-09-25,GH,paid_search,69.68
2023-09-25,GH,organic,9.16
2023-09-25,GH,social,14.55
2023-09-25,GH,email,7.71
2023-09-25,GH,referral,5.72
2023-09-26,GH,paid_search,63.29
2023-09-26,GH,organic,10.78
2023-09-26,GH,social,15.9
2023-09-26,GH,email,5.87
2023-09-26,GH,referral,9.31
2023-09-27,GH,paid_search,71.48
2023-09-27,GH,organic,8.71
2023-09-27,GH,social,36.14
2023-09-27,GH,email,3.99
2023-09-27,GH,referral,10.24
2023-09-28,GH,paid_search,71.67
2023-09-28,GH,organic,7.88
2023-09-28,GH,social,54.77
2023-09-28,GH,email,8.01
2023-09-28,GH,referral,14.57
2023-09-29,GH,paid_search,78.19
2023-09-29,GH,organic,11.57
2023-09-29,GH,social,28.3
2023-09-29,GH,email,5.46
2023-09-29,GH,referral,8.55
2023-09-30,GH,paid_search,63.07
2023-09-30,GH,organic,8.08
2023-09-30,GH,social,37.84
2023-09-30,GH,email,6.65
2023-09-30,GH,referral,14.36
2023-10-01,GH,paid_search,44.56
2023-10-01,GH,organic,5.59
2023-10-01,GH,social,14.02
2023-10-01,GH,email,4.74
2023-10-01,GH,referral,8.89
2023-10-02,GH,paid_search,59.43
2023-10-02,GH,organic,5.72
2023-10-02,GH,social,36.8
2023-10-02,GH,email,5.42
2023-10-02,GH,referral,7.79
2023-10-03,GH,paid_search,74.72
2023-10-03,GH,organic,6.85
2023-10-03,GH,social,46.41
2023-10-03,GH,email,5.75
2023-10-03,GH,referral,9.13
2023-10-04,GH,paid_search,76.71
2023-10-04,GH,organic,3.99
2023-10-04,GH,social,46.92
2023-10-04,GH,email,7.18
2023-10-04,GH,referral,8.02
2023-10-05,GH,paid_search,51.65
2023-10-05,GH,organic,5.98
2023-10-05,GH,social,23.31
2023-10-05,GH,email,3.45
2023-10-05,GH,referral,6.39
2023-10-06,GH,paid_search,24.35
2023-10-06,GH,organic,7.27
2023-10-06,GH,social,34.77
2023-10-06,GH,email,7.92
2023-10-06,GH,referral,12.47
2023-10-07,GH,paid_search,58.79
2023-10-07,GH,organic,7.5
2023-10-07,GH,social,45.93
2023-10-07,GH,email,5.33
2023-10-07,GH,referral,10.43
2023-10-08,GH,paid_search,61.09
2023-10-08,GH,organic,8.08
2023-10-08,GH,social,36.75
2023-10-08,GH,email,5.48
2023-10-08,GH,referral,12.66
2023-10-09,GH,paid_search,56.44
2023-10-09,GH,organic,8.23
2023-10-09,GH,social,52.05
2023-10-09,GH,email,6.47
2023-10-09,GH,referral,8.01
2023-10-10,GH,paid_search,78.26
2023-10-10,GH,organic,12.86
2023-10-10,GH,social,36.35
2023-10-10,GH,email,7.19
2023-10-10,GH,referral,10.01
2023-10-11,GH,paid_search,76.96
2023-10-11,GH,organic,7.84
2023-10-11,GH,social,26.84
2023-10-11,GH,email,6.56
2023-10-11,GH,referral,6.94
2023-10-12,GH,paid_search,66.38
2023-10-12,GH,organic,11.82
2023-10-12,GH,social,35.35
2023-10-12,GH,email,4.62
2023-10-12,GH,referral,10.6
2023-10-13,GH,paid_search,62.04
2023-10-13,GH,organic,8.22
2023-10-13,GH,social,25.41
2023-10-13,GH,email,7.17
2023-10-13,GH,referral,10.31
2023-10-14,GH,paid_search,53.97
2023-10-14,GH,organic,8.72
2023-10-14,GH,social,53.42
2023-10-14,GH,email,4.81
2023-10-14,GH,referral,11.89
2023-10-15,GH,paid_search,79.52
2023-10-15,GH,organic,8.81
2023-10-15,GH,social,44.1
2023-10-15,GH,email,5.58
2023-10-15,GH,referral,10.38
2023-10-16,GH,paid_search,73.77
2023-10-16,GH,organic,6.29
2023-10-16,GH,social,40.13
2023-10-16,GH,email,5.46
2023-10-16,GH,referral,14.58
2023-10-17,GH,paid_search,62.86
2023-10-17,GH,organic,5.36
2023-10-17,GH,social,46.08
2023-10-17,GH,email,4.88
2023-10-17,GH,referral,6.97
2023-10-18,GH,paid_search,78.98
2023-10-18,GH,organic,10.66
2023-10-18,GH,social,42.64
2023-10-18,GH,email,5.14
2023-10-18,GH,referral,10.32
2023-10-19,GH,paid_search,66.83
2023-10-19,GH,organic,11.32
2023-10-19,GH,social,32.06
2023-10-19,GH,email,6.15
2023-10-19,GH,referral,10.42
2023-10-20,GH,paid_search,51.12
2023-10-20,GH,organic,7.61
2023-10-20,GH,social,34.41
2023-10-20,GH,email,8.07
2023-10-20,GH,referral,10.49
2023-10-21,GH,paid_search,65.19
2023-10-21,GH,organic,7.71
2023-10-21,GH,social,35.4
2023-10-21,GH,email,5.94
2023-10-21,GH,referral,12.32
2023-10-22,GH,paid_search,89.62
2023-10-22,GH,organic,6.02
2023-10-22,GH,social,45.61
2023-10-22,GH,email,7.13
2023-10-22,GH,referral,9.87
2023-10-23,GH,paid_search,45.47
2023-10-23,GH,organic,8.43
2023-10-23,GH,social,32.81
2023-10-23,GH,email,6.83
2023-10-23,GH,referral,11.62
2023-10-24,GH,paid_search,95.74
2023-10-24,GH,organic,5.88
2023-10-24,GH,social,55.25
2023-10-24,GH,email,7.34
2023-10-24,GH,referral,11.79
2023-10-25,GH,paid_search,106.5
2023-10-25,GH,organic,8.64
2023-10-25,GH,social,45.3
2023-10-25,GH,email,6.25
2023-10-25,GH,referral,12.1
2023-10-26,GH,paid_search,92.91
2023-10-26,GH,organic,10.12
2023-10-26,GH,social,22.39
2023-10-26,GH,email,5.38
2023-10-26,GH,referral,12.93
2023-10-27,GH,paid_search,80.97
2023-10-27,GH,organic,7.9
2023-10-27,GH,social,40.57
2023-10-27,GH,email,4.34
2023-10-27,GH,referral,11.97
2023-10-28,GH,paid_search,78.69
2023-10-28,GH,organic,8.17
2023-10-28,GH,social,34.39
2023-10-28,GH,email,6.35
2023-10-28,GH,referral,9.31
2023-10-29,GH,paid_search,66.17
2023-10-29,GH,organic,11.58
2023-10-29,GH,social,21.72
2023-10-29,GH,email,3.65
2023-10-29,GH,referral,11.95
2023-10-30,GH,paid_search,50.04
2023-10-30,GH,organic,3.99
2023-10-30,GH,social,45.13
2023-10-30,GH,email,7.89
2023-10-30,GH,referral,6.73
2023-10-31,GH,paid_search,39.68
2023-10-31,GH,organic,5.56
2023-10-31,GH,social,29.7
2023-10-31,GH,email,8.87
2023-10-31,GH,referral,8.93
2023-11-01,GH,paid_search,86.97
2023-11-01,GH,organic,9.44
2023-11-01,GH,social,47.9
2023-11-01,GH,email,5.06
2023-11-01,GH,referral,9.97
2023-11-02,GH,paid_search,68.05
2023-11-02,GH,organic,9.08
2023-11-02,GH,social,46.94
2023-11-02,GH,email,9.27
2023-11-02,GH,referral,9.02
2023-11-03,GH,paid_search,74.54
2023-11-03,GH,organic,9.73
2023-11-03,GH,social,41.51
2023-11-03,GH,email,8.57
2023-11-03,GH,referral,9.73
2023-11-04,GH,paid_search,64.85
2023-11-04,GH,organic,10.75
2023-11-04,GH,social,38.73
2023-11-04,GH,email,6.81
2023-11-04,GH,referral,9.82
2023-11-05,GH,paid_search,88.69
2023-11-05,GH,organic,6.27
2023-11-05,GH,social,31.88
2023-11-05,GH,email,2.03
2023-11-05,GH,referral,8.43
2023-11-06,GH,paid_search,88.77
2023-11-06,GH,organic,8.09
2023-11-06,GH,social,27.68
2023-11-06,GH,email,8.14
2023-11-06,GH,referral,10.35
2023-11-07,GH,paid_search,102.49
2023-11-07,GH,organic,9.71
2023-11-07,GH,social,37.69
2023-11-07,GH,email,8.75
2023-11-07,GH,referral,9.06
2023-11-08,GH,paid_search,52.29
2023-11-08,GH,organic,11.2
2023-11-08,GH,social,41.44
2023-11-08,GH,email,8.09
2023-11-08,GH,referral,12.2
2023-11-09,GH,paid_search,101.58
2023-11-09,GH,organic,6.98
2023-11-09,GH,social,34.3
2023-11-09,GH,email,5.7
2023-11-09,GH,referral,9.54
2023-11-10,GH,paid_search,43.79
2023-11-10,GH,organic,8.33
2023-11-10,GH,social,43.12
2023-11-10,GH,email,4.98
2023-11-10,GH,referral,7.72
2023-11-11,GH,paid_search,69.55
2023-11-11,GH,organic,9.57
2023-11-11,GH,social,26.32
2023-11-11,GH,email,9.5
2023-11-11,GH,referral,6.75
2023-11-12,GH,paid_search,61.73
2023-11-12,GH,organic,10.27
2023-11-12,GH,social,44.71
2023-11-12,GH,email,7.32
2023-11-12,GH,referral,8.29
2023-11-13,GH,paid_search,63.08
2023-11-13,GH,organic,6.29
2023-11-13,GH,social,33.12
2023-11-13,GH,email,6.57
2023-11-13,GH,referral,7.85
2023-11-14,GH,paid_search,40.53
2023-11-14,GH,organic,10.34
2023-11-14,GH,social,34.38
2023-11-14,GH,email,7.12
2023-11-14,GH,referral,9.23
2023-11-15,GH,paid_search,81.77
2023-11-15,GH,organic,12.65
2023-11-15,GH,social,25.71
2023-11-15,GH,email,4.83
2023-11-15,GH,referral,7.75
2023-11-16,GH,paid_search,109.88
2023-11-16,GH,organic,7.96
2023-11-16,GH,social,43.99
2023-11-16,GH,email,2.03
2023-11-16,GH,referral,10.94
2023-11-17,GH,paid_search,65.51
2023-11-17,GH,organic,10.78
2023-11-17,GH,social,41.93
2023-11-17,GH,email,5.37
2023-11-17,GH,referral,13.95
2023-11-18,GH,paid_search,102.09
2023-11-18,GH,organic,11.01
2023-11-18,GH,social,42.86
2023-11-18,GH,email,5.58
2023-11-18,GH,referral,10.58
2023-11-19,GH,paid_search,64.5
2023-11-19,GH,organic,8.44
2023-11-19,GH,social,30.65
2023-11-19,GH,email,5.75
2023-11-19,GH,referral,15.36
2023-11-20,GH,paid_search,77.6
2023-11-20,GH,organic,7.14
2023-11-20,GH,social,26.1
2023-11-20,GH,email,5.85
2023-11-20,GH,referral,11.86
2023-11-21,GH,paid_search,74.46
2023-11-21,GH,organic,7.89
2023-11-21,GH,social,39.83
2023-11-21,GH,email,6.59
2023-11-21,GH,referral,11.76
2023-11-22,GH,paid_search,85.17
2023-11-22,GH,organic,7.82
2023-11-22,GH,social,34.75
2023-11-22,GH,email,6.0
2023-11-22,GH,referral,11.4
2023-11-23,GH,paid_search,92.18
2023-11-23,GH,organic,7.33
2023-11-23,GH,social,34.53
2023-11-23,GH,email,4.78
2023-11-23,GH,referral,6.26
2023-11-24,GH,paid_search,49.72
2023-11-24,GH,organic,5.99
2023-11-24,GH,social,30.01
2023-11-24,GH,email,6.69
2023-11-24,GH,referral,7.32
2023-11-25,GH,paid_search,72.32
2023-11-25,GH,organic,9.68
2023-11-25,GH,social,28.53
2023-11-25,GH,email,5.26
2023-11-25,GH,referral,6.7
2023-11-26,GH,paid_search,54.85
2023-11-26,GH,organic,10.74
2023-11-26,GH,social,40.54
2023-11-26,GH,email,9.22
2023-11-26,GH,referral,8.16
2023-11-27,GH,paid_search,99.15
2023-11-27,GH,organic,6.54
2023-11-27,GH,social,31.49
2023-11-27,GH,email,10.08
2023-11-27,GH,referral,7.91
2023-11-28,GH,paid_search,100.56
2023-11-28,GH,organic,7.94
2023-11-28,GH,social,26.31
2023-11-28,GH,email,3.85
2023-11-28,GH,referral,10.26
2023-11-29,GH,paid_search,51.78
2023-11-29,GH,organic,7.41
2023-11-29,GH,social,18.86
2023-11-29,GH,email,6.53
2023-11-29,GH,referral,6.14
2023-11-30,GH,paid_search,70.92
2023-11-30,GH,organic,5.23
2023-11-30,GH,social,47.03
2023-11-30,GH,email,2.84
2023-11-30,GH,referral,9.29
2023-12-01,GH,paid_search,82.07
2023-12-01,GH,organic,8.72
2023-12-01,GH,social,24.78
2023-12-01,GH,email,3.39
2023-12-01,GH,referral,11.95
2023-12-02,GH,paid_search,69.77
2023-12-02,GH,organic,5.86
2023-12-02,GH,social,43.36
2023-12-02,GH,email,5.16
2023-12-02,GH,referral,8.36
2023-12-03,GH,paid_search,56.4
2023-12-03,GH,organic,6.48
2023-12-03,GH,social,28.84
2023-12-03,GH,email,6.49
2023-12-03,GH,referral,13.88
2023-12-04,GH,paid_search,46.86
2023-12-04,GH,organic,7.32
2023-12-04,GH,social,34.52
2023-12-04,GH,email,6.7
2023-12-04,GH,referral,12.47
2023-12-05,GH,paid_search,69.13
2023-12-05,GH,organic,6.73
2023-12-05,GH,social,41.2
2023-12-05,GH,email,3.54
2023-12-05,GH,referral,4.64
2023-12-06,GH,paid_search,118.63
2023-12-06,GH,organic,6.38
2023-12-06,GH,social,32.28
2023-12-06,GH,email,6.82
2023-12-06,GH,referral,10.87
2023-12-07,GH,paid_search,87.93
2023-12-07,GH,organic,9.88
2023-12-07,GH,social,23.02
2023-12-07,GH,email,7.9
2023-12-07,GH,referral,11.28
2023-12-08,GH,paid_search,78.8
2023-12-08,GH,organic,8.85
2023-12-08,GH,social,15.91
2023-12-08,GH,email,5.69
2023-12-08,GH,referral,7.58
2023-12-09,GH,paid_search,52.01
2023-12-09,GH,organic,7.02
2023-12-09,GH,social,43.43
2023-12-09,GH,email,6.43
2023-12-09,GH,referral,11.09
2023-12-10,GH,paid_search,63.97
2023-12-10,GH,organic,8.75
2023-12-10,GH,social,34.21
2023-12-10,GH,email,7.42
2023-12-10,GH,referral,11.74
2023-12-11,GH,paid_search,74.88
2023-12-11,GH,organic,6.4
2023-12-11,GH,social,38.46
2023-12-11,GH,email,6.36
2023-12-11,GH,referral,10.3
