order_id,region,amount_usd,baseline,z_score
0b339dee90210409b715a9f2b6af29a7,BR,225.58829570337298,region,4.562390423891316
882af1e2ad3e4b132d4b23c429843dc8,BR,200.32243752869581,customer,7.396643577358698
5cae141c3dd545d1d08687790cf11e33,BR,391.93411072650173,region,8.46371608171451
a87ac74e82a6dc5d976c350530f2655b,BR,176.1841050211832,region,3.4037088142240237
9a817712555d1bbd18414531f1211275,BR,260.83169232899616,region,5.388957461392474
fe579bd413f722e51bc98182441e135c,BR,383.07055989868905,region,8.25583830457201
0d73da8896404cedc9b3a6e25e6d94b6,BR,166.06345010476514,region,3.1663480444691228
633ab17bf4665666fdef150a01469e84,BR,422.30961351978704,region,9.176115900130423
2ec398158cb686267b1f4b102129098e,BR,545.14608903314,region,12.057012504413391
47a5dd9a5772c85c82fbfc11a43a1f6c,BR,254.31215712485985,region,5.236054125859554
edcae211fcaaccf2cfd426f297ebd700,BR,264.4753601796615,region,5.47441278151826
bd2fef198085db0b586b9c71aa2d35da,BR,584.8589741953277,region,12.988402920264173
3e8a5d7a9c694f157149b42fcba7a059,BR,168.82907909969688,region,3.2312106282164015
e11fec6c25945565c1ef4f14fc3c03b7,BR,385.9677013213518,region,8.323785262931045
77474f59024d12a846fb80577dd24ee4,BR,195.58799013037913,region,3.8587901448089506
cc68db472e6aa971b19ecb519fbc486e,BR,243.2902552772263,region,4.977556318324072
70623d7ff2e126f3688dba1042ec9531,BR,284.59095960363703,region,5.946186021766821
fc174f22ce400b79551344335ef7d9d9,BR,171.03191226419148,region,3.2828739029633596
9e52d9230d988c8181ad2875607939b5,BR,205.2986357132828,region,4.086534923127191
92ce98dde4657a2abb32411bacc29e60,BR,204.59465742366385,region,4.070024447264249
192162688f179d526243e303ed01abe6,BR,208.01398054467032,region,4.1502181871699735
eefc2dca61d7ccab611eb2ef18eea94b,BR,163.75231258802148,region,3.1121446965124813
a0d35026fbeae4c918e39e0ac44e637c,BR,161.71386995819066,region,3.064336890030221
166848a10d57ced4d9e4b34c593b5627,BR,345.7461725048515,region,7.380465574684787
583ad689dbd7bd2d996f11aa82865ae5,BR,173.3585218312564,region,3.3374401185213842
4a21e3eb07861993fbaae74314b0d224,BR,284.7766242074926,region,5.950540432983422
a951336e450bb85ef1cd906edbcbb270,BR,220.49992515395655,region,4.443052341486358
541431,UK,105306.12801779126,customer,4.3897857732911705
C541433,UK,-105306.12801779126,customer,-4.388862614428078
533162,UK,1159.7050256158375,customer,-3.1335438602080403
571034,UK,3925.055768168144,customer,4.570319344058719
563854,UK,851.250775979098,customer,3.714817618084452
522773,UK,1718.3826890148648,customer,12.04637206764872
538826,UK,2170.4493515884546,customer,3.57992308666995
506579,UK,1894.4668426689595,customer,3.5861409825214645
C497951,UK,-2058.3399845827453,customer,-3.544893909542749
563100,UK,1731.016651999809,customer,6.9007588635499015
530272,UK,1187.401510345251,customer,5.04680066858099
C530933,UK,-30.97094597821119,customer,-3.4334815755931563
504714,UK,1535.504028269515,customer,5.530347354720573
C572187,UK,-24.558459365982444,customer,-6.43669187606731
543180,UK,853.1745219627666,customer,3.5275843016439525
540365,UK,653.8689806192826,customer,3.4158509736227587
556917,UK,31074.541745970037,customer,3.0303328879470466
C504319,UK,-5.798525128079188,customer,-4.360348323039954
C507055,UK,-903.546650840104,customer,-3.621233426692619
C525463,UK,-82.6801465321409,customer,-9.95994866584684
C499888,UK,-46.11532925390037,customer,-7.8598609179415435
536861,UK,828.1658241750746,customer,3.1482795706801934
545227,UK,3376.2697064581926,customer,3.808842422438312
538003,UK,3496.8517419451673,customer,4.655434327838586
494511,UK,1467.0541445811086,customer,3.3101102197187102
557472,UK,3904.8769007224287,customer,6.8918451050501846
497360,UK,2572.648698060566,customer,8.91346721863947
C521818,UK,-124.2248736262612,customer,-3.7481102872363374
557621,UK,2551.6239281255753,customer,7.583227905051279
528884,UK,122.79229682991222,customer,-3.6003940805102257
C564134,UK,-37.042342877023515,customer,-5.7978694446154515
503985,UK,2576.3324669654617,customer,6.907854522296861
538174,UK,2704.7186350954025,customer,3.877753566874455
569640,UK,2927.068197477302,customer,4.303144701753828
581179,UK,3054.1309375191854,customer,4.553461233904303
537201,UK,4451.357195969682,customer,5.494879747694951
578472,UK,2388.255598987646,customer,3.1068740607047713
C526803,UK,-40.58967589655431,customer,-3.6597052800291747
504146,UK,4051.6000518456367,customer,4.931510638606964
565854,UK,1413.2301878039966,customer,3.3654051918565524
530799,UK,5448.75809235345,customer,5.883667398530169
572134,UK,1496.2241368724804,customer,4.748447535345902
565519,UK,1490.3573938017178,customer,4.392864845421419
546365,UK,1347.1952192865776,customer,3.0697170296227605
507130,UK,699.1384073839101,customer,3.4708403850078238
499777,UK,772.8137854818573,customer,4.836426393650986
495310,UK,2466.733520250496,customer,22.117650749827558
489526,UK,1268.7445852007997,customer,4.39335754323226
C573079,UK,-11354.358103268323,customer,-6.0332307998850325
C542348,UK,-2341.0351390622764,customer,-4.558658374395086
C569422,UK,-27.287177073313824,customer,-3.3477291724714435
560590,UK,1763.1745901807094,customer,3.2869170442650337
537065,UK,4166.533641678436,customer,4.666384632373575
536370,UK,2335.4003369966363,customer,5.295371244724953
C521041,UK,-1440.4218597575534,customer,-3.173943457477726
552978,UK,12744.83078539318,customer,40.40469723707699
532795,UK,274.4407834148538,customer,-3.0521810028536507
573362,UK,2969.458827060696,customer,4.683591161034435
562528,UK,1291.7067447079933,customer,4.557591854773791
571065,UK,2567.5323523593174,customer,3.5138685284875324
C558897,UK,-531.6633580964466,customer,-3.1836944021033404
494214,UK,2155.3049683127656,customer,7.24923334045156
C543050,UK,-94.82294032976552,customer,-4.113012695458466
514387,UK,3023.9513196761013,customer,5.014098102143851
566233,UK,1371.9174017149987,customer,3.824440668219857
567293,UK,1043.1751359242508,customer,4.398121586041572
503810,UK,3019.5990149329077,customer,3.1313990808596612
494357,UK,1887.4676817496536,customer,3.151671363837931
544108,UK,1062.9719828909401,customer,-3.5052380677777126
C579192,UK,-670.0639202122943,customer,-4.120289688627263
C548914,UK,-1550.320965420325,customer,-6.543803340752539
C576908,UK,-13.507152651290344,customer,-3.4728913562372736
530433,UK,845.2203098458958,customer,3.724988146040779
526222,UK,932.934940548063,customer,3.2375211972085216
573153,UK,12137.008916085115,customer,4.7460789099423755
534364,UK,2560.233032492207,customer,3.2538061306788744
537463,UK,2820.18432488113,customer,3.8324083799602455
538093,UK,2016.6588216032585,customer,4.518303385664576
538008,UK,2317.22707706581,customer,3.48343509979318
565930,UK,1442.3728929182955,customer,6.185023566000919
514682,UK,790.4413018712181,customer,4.465493962878421
527123,UK,1328.4489286372107,customer,3.311905725100752
C495767,UK,-69.25485541207048,customer,-4.381370341436524
495360,UK,760.6709916842326,customer,4.232575152664094
501545,UK,3980.8716888716076,customer,3.1253134759941594
505335,UK,5262.604970359304,customer,4.789264838037343
516131,UK,3961.702446977604,customer,3.1034986737960226
554106,UK,980.9194414314859,customer,3.6171629521338526
C559681,UK,-68.21794268328456,customer,-3.5789444591202324
516485,UK,1124.9002312588264,customer,3.014947558041986
537212,UK,1291.7476754736033,customer,3.785602541144225
563502,UK,791.4372838343941,customer,4.026147099649736
508637,UK,300.1589478064521,customer,-3.681142913506835
575880,UK,1070.2849463465882,customer,4.0738146997173
494891,UK,1542.0256635900373,customer,3.716123439552767
C571750,UK,-8279.011385574633,customer,-3.0039373927437336
531350,UK,1522.6926986335945,customer,3.5820659631187852
537225,UK,1354.7537673358847,customer,3.1188684292758646
566281,UK,2765.146088724256,customer,7.270566173840842
568703,UK,1792.1126414669577,customer,4.338475442142313
569123,UK,1545.2046197190784,customer,3.6446067751413227
576623,UK,1775.0308686190642,customer,4.289970242278005
C566925,UK,-2496.558404791628,customer,-7.612553840039364
C573268,UK,-1237.4734802747819,customer,-3.8281833964939245
C576831,UK,-1775.0308686190642,customer,-5.370685466329117
561926,UK,2546.4802952472564,customer,3.6156149162810385
537899,UK,10353.846468698197,customer,18.259522710220686
509460,UK,1630.981860849041,customer,7.323959335680363
537818,UK,3136.0879738588847,customer,3.487556598514813
521888,UK,2585.4600276964848,customer,3.263986342628533
C543109,UK,-47.47968810756605,customer,-3.1534321165773576
545072,UK,749.3877439644175,customer,3.6649803755380237
513763,UK,1678.6116284305103,customer,4.079062324293937
537915,UK,693.176159193391,customer,3.630357879814826
494630,UK,333.1764320651618,customer,-4.785571142284543
566580,UK,942.6355319976258,customer,4.007642073086004
501442,UK,706.6696682561445,customer,3.938321391012827
503265,UK,645.1916583099687,customer,3.3761575520943805
536415,UK,1066.355592848031,customer,3.121750097873891
536859,UK,802.9251853822593,customer,4.48760135441127
C569636,UK,-199.12817469250763,customer,-3.2134455329999443
507521,UK,1360.1293412193274,customer,3.9955330259599986
511488,UK,1316.6608681415387,customer,3.7707841434143967
561595,UK,1224.9213788210577,customer,3.144985308393069
C554523,UK,-23.19410051231675,customer,-3.9081373102397445
C538971,UK,-27.505474489900337,customer,-4.526829960083775
535993,UK,1616.697023651161,customer,7.72649293275492
538086,UK,1032.9015137561485,customer,5.067629134257558
C506899,UK,-18.009536868387123,customer,-3.6074332474018638
C577750,UK,-18.214190696436976,customer,-3.9250767929484094
C552709,UK,-37.26064029361003,customer,-8.350932400932438
547706,UK,3109.1009557333773,customer,3.119113602436143
554272,UK,3879.6908362837594,customer,4.5459787223803625
C496234,UK,-9.004768434193561,customer,-6.107874481941977
567882,UK,2110.4721363813105,customer,6.477866066589998
C542693,UK,-532.0999529296196,customer,-3.702528490346628
580053,UK,840.8816486912388,customer,3.438299274481911
C547838,UK,-32.47174071724345,customer,-4.284434963527164
491104,UK,2118.7128638574522,customer,3.257086242944406
502263,UK,14944.504703627148,region,6.717666023143362
579843,UK,1839.9470628764782,customer,3.28241122187985
509982,UK,994.2765146088726,customer,5.342540106159279
562439,UK,25706.540054165052,customer,8.277750515470057
530657,UK,640.6346997387251,customer,3.1088228037390175
530753,UK,3268.6354364925064,customer,3.789140682238359
567905,UK,998.0830758105999,customer,4.337214049026278
500998,UK,2195.2670391366346,customer,3.1337810454463173
536851,UK,3733.977310712264,customer,3.8856009591610094
534822,UK,822.1762888074818,customer,3.920743204010365
503828,UK,868.5508462435789,customer,5.717934636343142
C504415,UK,-314.3482798845753,customer,-3.799130989194269
C560550,UK,-300.36360163450195,customer,-3.678371305898535
552879,UK,1007.7154493174796,customer,3.0914996014279885
504257,UK,957.738984507705,customer,3.4277424168842714
C581462,UK,-32.41716636309682,customer,-4.7772663152424215
491965,UK,678.9731835267314,customer,3.0485488822950555
544177,UK,2528.8664224464305,customer,3.5147043090648658
C518669,UK,-411.5724917967923,customer,-3.5053017528524406
536946,UK,2297.4165865105847,customer,4.270842957056059
525017,UK,2612.4743329990665,customer,8.360729973515674
571433,UK,2160.1075114776686,customer,4.026491653881023
524038,UK,1033.2426034695648,customer,3.315339111700707
C571029,UK,-48.09364959171562,customer,-4.6740445260479575
500198,UK,984.3303385656493,customer,3.0852964846931368
C506828,UK,-46.04711131121708,customer,-4.295107041050443
516494,UK,1300.4932157256003,customer,3.272543811606767
529847,UK,1068.620428545116,customer,3.0176757794444344
C533321,UK,-6.753576325645172,customer,-3.175536971431805
C576565,UK,-54.437918261261075,customer,-3.293456155042472
574328,UK,9920.717107013481,customer,4.112949551592505
509531,UK,1670.138959949246,customer,3.269472559073238
559047,UK,1743.7870508701199,customer,3.5500643841387745
C527339,UK,-1132.5815716049635,customer,-5.552155153628972
534640,UK,3611.0485779969868,customer,3.666957638640833
537393,UK,6589.962411913583,customer,8.00635907013884
565116,UK,3134.641753473998,customer,3.0575011015915825
580673,UK,5055.604445081146,customer,5.628356023714382
538005,UK,2272.476106665575,customer,3.0645716254080693
575137,UK,2501.811186378242,customer,3.66675217473278
531799,UK,4255.4352645832905,customer,3.864209718012247
533820,UK,4062.692289325938,customer,3.612797050880789
C556293,UK,-280.70319055317935,customer,-3.0236090697787024
535308,UK,1228.605147725955,customer,3.7953300502135914
554071,UK,2675.575929981104,customer,5.3036383258413125
536741,UK,551.5284230058191,customer,3.39850478769713
566789,UK,1238.619541711861,customer,3.504564917076312
506700,UK,1885.5166485889129,customer,3.9907165491570744
524185,UK,4281.412657157086,customer,4.820350567094621
536835,UK,804.9717236627579,customer,5.485531027093472
C560430,UK,-834.7966082038898,customer,-3.718104288687407
497509,UK,376.29017184099763,customer,3.096529157414983
537224,UK,3863.7824120500177,customer,7.953133371619055
562129,UK,1348.450429431949,customer,5.431735951489569
567092,UK,1466.440183096959,customer,3.4663995020166785
573179,UK,2492.5199025847774,customer,9.754024725270138
524932,UK,881.8124143012095,customer,3.8521697076089065
551014,UK,2636.2687514069953,customer,3.442564772777003
565664,UK,1058.6606089133566,customer,5.256384282283677
577506,UK,677.5542503189187,customer,4.352101553179191
529080,UK,1200.1446220384892,customer,3.401781923538056
499968,UK,2247.9585780652033,customer,6.622248824718834
C562811,UK,-541.5958905511328,customer,-3.7993714569191313
C570450,UK,-6.958230153695025,customer,-8.06549502922891
C548463,UK,-519.5478514758952,customer,-3.7108068884004206
532819,UK,708.0067399327369,customer,3.199249671852877
528735,UK,793.142732401476,customer,3.0894603533882457
C519463,UK,-10.437345230542537,customer,-3.3431699271753
515956,UK,909.4816118535499,customer,3.5799038094466957
502240,UK,581.5852485520743,customer,3.469703774942252
526510,UK,989.1874560846994,customer,3.9873576091763296
517251,UK,734.7891042301944,customer,3.4313811257791884
554013,UK,1111.8842477948551,customer,4.6148874947371095
569493,UK,1309.3751918629641,customer,3.57181893503286
537889,UK,1829.5506484115454,customer,3.4501998457084055
575656,UK,2532.236388814987,customer,5.6697632508215605
566255,UK,2432.979282210808,customer,4.6876994731162505
538116,UK,1869.1716295219976,customer,3.6516045719299566
525113,UK,3228.2367708354664,customer,9.818517254359941
C499203,UK,-9.209422262243416,customer,-4.051645250136082
545719,UK,2259.5829154984344,customer,9.961505279158638
C572109,UK,-93.32214559073329,customer,-3.5536590026113
574678,UK,2080.333449303836,customer,3.805358712619645
527971,UK,2892.563562068095,customer,4.541899942486876
C567349,UK,-7.845063408577724,customer,-7.67773379304468
575701,UK,1328.5035029913565,customer,4.4849357001870285
498049,UK,1888.2999406503895,customer,3.742884909697138
497935,UK,2027.5204824372906,customer,3.127044860777617
536394,UK,2796.0624603483207,customer,4.948571839940683
493980,UK,821.071158136013,customer,4.151639453975424
C490991,UK,-16.235870358621725,customer,-3.4849325291526285
491622,UK,659.5583570390684,customer,4.193158236516397
536624,UK,1666.2641808048354,customer,3.7397081445978113
555368,UK,1965.9046722468952,customer,10.201939488170995
503956,UK,711.5677165408047,customer,3.0129616496021363
C576241,UK,-33.98617904481237,customer,-3.6649369561030163
530308,UK,579.4568487403558,customer,3.5895602465416374
537802,UK,1890.8376481182074,customer,6.746497756248603
C556269,UK,-39.429970870938476,customer,-3.041352047932037
515758,UK,2634.3040746577167,customer,7.1312329749434005
531971,UK,1529.6372851987535,customer,3.3624183724244436
536562,UK,842.2187203678311,customer,4.316761286246548
581430,UK,125.84846066212337,customer,-4.848287895437332
547413,UK,804.1531083505583,customer,3.3222884341190935
501541,UK,1671.612467511206,customer,5.539238894672268
519718,UK,528.4980455559421,customer,3.7356246502759065
537604,UK,3770.869574115384,customer,5.975261566860585
538903,UK,683.557429275048,customer,4.715001065416577
498104,UK,1265.1290342385855,customer,6.01998254479369
568650,UK,2470.1853481502712,customer,3.2399814957126694
577310,UK,1049.1919584689165,customer,3.4532774020141823
556503,UK,1503.3324465000785,customer,3.2504562776045036
489560,UK,1172.1206911841953,customer,3.7368067900237874
537840,UK,833.4868237043709,customer,3.27612965736368
531477,UK,989.8969226886055,customer,3.4524478919108654
C526670,UK,-91.88956879438432,customer,-5.590701914311752
C504706,UK,-48.29830341976547,customer,-3.191786245460725
568510,UK,2310.814590453581,customer,3.313881471217294
525020,UK,1389.4084822189936,customer,4.400805423298198
571566,UK,541.6095341396694,customer,4.232496124031006
496626,UK,1426.368963564797,customer,4.248196612806846
C532540,UK,-24.149151709882737,customer,-4.010334521623278
516610,UK,2385.676960754218,customer,3.3757978945110243
489830,UK,869.1511641391918,customer,3.5942922134755717
C536080,UK,-23.94449788183288,customer,-3.8536712015785657
553550,UK,1159.7050256158375,customer,3.117327775835974
C508384,UK,-755.7456562224997,customer,-5.286666622926047
C579891,UK,-36.48295574702058,customer,-4.141421904121888
525883,UK,1054.6630374721165,customer,3.0233507291284965
528629,UK,2554.680091957786,customer,4.9061034123788625
541843,UK,1426.3007456221137,customer,3.4147591410624933
526897,UK,1246.341812823609,customer,3.6185301265802927
518847,UK,1624.5011562941284,customer,3.932680732025343
544283,UK,1543.7174685685827,customer,3.606199333836548
C540417,UK,-2073.9755370457538,customer,-7.870543197610027
524174,UK,16209.729242985488,region,7.306331383899504
491812,UK,18902.100430455204,customer,10.931937264195296
C528449,UK,-444.8628478262353,customer,-4.7567090395480225
525571,UK,1773.4618559373491,customer,4.300052958163008
493873,UK,803.7028699288486,customer,5.637699264856485
545398,UK,1996.6982515741297,customer,3.02760622337727
543193,UK,1292.934667676292,customer,8.429915539956209
C514154,UK,-20.260728976935518,customer,-3.1686759447276422
C536215,UK,-32.376235597486854,customer,-3.347719020167434
533953,UK,1433.613709077762,customer,3.1800801954318754
537509,UK,1453.8607944661608,customer,3.278161864937242
C553880,UK,-418.47614759634075,customer,-5.512368576279333
524837,UK,4361.145788565308,customer,4.176098297519586
537179,UK,2200.110513067147,customer,3.692089856451993
575703,UK,2367.5719187660743,customer,4.116386554994754
491048,UK,708.6752757710333,customer,3.6747823772210992
C531823,UK,-26.604997646480978,customer,-3.3429701529375317
489675,UK,6738.868537202655,customer,3.6237793428249323
536576,UK,6981.205956790755,customer,3.8079668302441294
576374,UK,8542.114346915529,customer,5.121919401525008
558062,UK,824.0181732599309,customer,3.342182382209289
C506722,UK,-828.8889343675173,customer,-4.568643659434546
521571,UK,557.3815224880448,customer,3.2538097568220543
C573092,UK,-638.9565383487165,customer,-6.850949720670402
C499978,UK,-15.007947390322604,customer,-4.689504635637718
508501,UK,5022.204940343408,customer,5.273465918075335
516153,UK,3846.34590590017,customer,3.6157220601255884
520063,UK,3841.065837136483,customer,3.6087946365853383
538353,UK,5133.61848433375,customer,5.445229196355574
C508421,UK,-839.8993103165994,customer,-4.972857316111007
C503601,UK,-27.01430530258068,customer,-3.2440984746570853
C571220,UK,-817.9331327725819,customer,-6.08235947015456
569861,UK,507.11854231900077,customer,3.162930745649726
C491591,UK,-15.349037103739027,customer,-4.809730306447212
C532561,UK,-32.33530483187688,customer,-3.0105968203773257
C535360,UK,-61.25971252958954,customer,-3.6432865918126627
549735,UK,899.5217922217902,customer,3.2882312994967244
526936,UK,1397.5400609868407,customer,3.081161910785904
537042,UK,649.7349732926749,customer,3.4469568750192154
C549430,UK,-23.80806199646631,customer,-3.364750109778241
C526511,UK,-34.79115076847513,customer,-3.6666779263458062
571272,UK,1748.4668017381932,customer,4.63099897161111
516194,UK,6402.8269515447955,customer,4.5449044275357435
573023,UK,669.2862356657048,customer,3.0914046174243914
508105,UK,716.6158442993677,customer,3.56401450401191
558862,UK,2129.8869628689745,customer,6.669661146108645
497946,UK,23157.399259153142,customer,4.1609830770122604
559836,UK,704.1728915539366,customer,3.3934709439267063
512606,UK,842.1777896022213,customer,3.1293012465340406
C514145,UK,-54.30148237589451,customer,-5.181794761254087
568701,UK,926.4405924046142,customer,3.6792421580959087
501482,UK,575.8822285437516,customer,-4.598775088407892
530296,UK,984.0847539719902,customer,7.555128205128208
525239,UK,737.7906937082594,customer,4.962695351843733
536617,UK,2988.2733356527438,customer,4.505661138065135
509037,UK,1364.3588536656912,customer,4.977267893363223
516112,UK,2688.1553186119017,customer,5.126723098221519
C513954,UK,-153.14928132397384,customer,-3.147709717746901
493707,UK,802.6659572000628,customer,3.306314141021631
573130,UK,1643.1792290008113,customer,3.038719387914232
532297,UK,1683.277735710047,customer,3.3220866730484584
494482,UK,1543.9357659851696,customer,4.498348748673302
C559345,UK,-590.0579170333382,customer,-5.956721987474043
568782,UK,1389.2174719794803,customer,3.5107916750455526
568593,UK,1721.5616451439057,customer,3.44473062504822
550158,UK,1223.3796533164152,customer,4.6502306796278905
579672,UK,2588.243319757963,customer,19.33805900007152
509415,UK,479.02639352202414,customer,3.047391477499005
535016,UK,596.7023446506901,customer,3.24843099999561
535801,UK,1591.3472361500521,customer,6.786714510764914
C566956,UK,-30.902728035527904,customer,-4.732943810975062
526859,UK,713.1367292225202,customer,3.9650781450071944
537859,UK,1829.7416586510587,customer,3.854386811476174
536804,UK,4677.704329792822,customer,3.9839580746016914
559017,UK,621.0152194230126,customer,3.363179362795497
529603,UK,924.7897181916788,customer,3.606266722164022
506581,UK,3127.7653848515233,customer,3.052163011140955
C518284,UK,-1827.6951203705598,customer,-3.219907529391721
492380,UK,374.2709207375725,customer,-3.410867865519958
523592,UK,1401.2511170688117,customer,4.186410536004883
530648,UK,4941.243885966887,customer,4.150231068862915
C505391,UK,-31.925997175777173,customer,-3.2247182997286368
C549786,UK,-179.29039696020848,customer,-3.4705954603550655
536945,UK,844.647279127356,customer,4.2875583390027225
493994,UK,7531.260872234616,region,3.268539232895445
C511671,UK,-73.67537809794733,customer,-3.273978165254704
575512,UK,1701.9148776511195,customer,3.051503481798352
579412,UK,455.5867084160477,customer,-9.431353403851446
523768,UK,3511.368520148169,customer,5.355959371563224
C561810,UK,-810.4291590774205,customer,-6.83478817885825
C542426,UK,-1693.756011706199,customer,-3.3110372084548803
C510211,UK,-736.7537809794733,customer,-3.742358046273214
551548,UK,609.3499512241711,customer,6.2855896212694145
493819,UK,60102.19047813957,customer,15.771109712326666
515187,UK,24552.83820750533,customer,4.279560837443816
541220,UK,22886.737749762942,customer,3.9380387054843875
561901,UK,18370.08233905682,customer,3.041618025827788
493981,UK,4985.885707658829,customer,5.489512514692358
570598,UK,2750.9704002346703,customer,3.4652011895119297
532004,UK,947.137916214723,customer,6.490229541466487
528162,UK,658.4122956019892,customer,3.0267549731928236
533080,UK,1158.436171881928,customer,3.422160768304035
577050,UK,1007.8109544372361,customer,3.125094797898421
526486,UK,796.3080449419807,customer,3.9270086047196218
C538059,UK,-649.9805578863352,customer,-5.750143875281528
495072,UK,1137.220391707427,customer,3.170910142494133
514119,UK,568.3918984371269,customer,3.7573355974536407
C494949,UK,-29.879458895278635,customer,-4.586247159040541
510498,UK,1778.8237862322549,customer,4.044697933634504
571735,UK,1071.1172052473241,customer,3.1472258159746054
519817,UK,3493.3044089256373,customer,14.237308912412539
566271,UK,1676.565090150012,customer,9.151042201458067
571033,UK,1718.3554018377922,customer,10.292361433779721
512002,UK,1365.2183997435006,customer,10.691993266103154
494395,UK,1300.9161669702373,customer,3.16158233934203
511610,UK,735.1165503550742,customer,3.1005166744950685
518505,UK,16209.729242985488,customer,3.7363116829014174
C524235,UK,-16209.729242985492,customer,-4.170299333922569
537593,UK,1558.0978108862193,customer,4.492934243307674
499011,UK,961.0543765221128,customer,3.347813477876869
568149,UK,1702.07860071356,customer,4.16520977032116
507235,UK,8680.010096255513,customer,4.690803523870199
565150,UK,7627.680112423172,customer,3.871328858546098
571653,UK,7307.069425400276,customer,3.637010612434073
489723,UK,2799.8280907844382,customer,4.584533921296728
566788,UK,2323.421266261452,customer,11.082222275721708
536408,UK,2136.8861237882784,customer,5.624357190598608
516891,UK,1071.4719385492774,customer,4.537673807570188
572843,UK,1270.190805585685,customer,3.6328164578946036
C550534,UK,-23.19410051231675,customer,-3.0443745089773055
541215,UK,2111.4544747559507,customer,3.2466481810966963
560122,UK,162.41327794036388,customer,-3.162716822756884
554935,UK,791.2872043604908,customer,3.311076163001141
572741,UK,1087.6668781422889,customer,5.1020033960155455
537332,UK,880.8300759265703,customer,4.724387397234558
566477,UK,659.5174262734585,customer,3.2780493070541117
565726,UK,1548.1243476659226,customer,3.8476029567844447
505061,UK,805.4492492615407,customer,3.14010613089477
532351,UK,818.6835301420978,customer,4.373342724423724
569692,UK,999.147275716459,customer,4.130112773590996
C496687,UK,-20.465382804985367,customer,-3.225653917208918
491810,UK,845.452250851019,customer,3.053121700733968
549127,UK,1078.7985455934622,customer,5.494007243481296
559865,UK,1482.8261329294835,customer,3.2402149993573297
535803,UK,1481.5572791955742,customer,6.544713262239516
C574499,UK,-11.869922026891512,customer,-3.3947552177998586
536058,UK,1231.1292116052364,customer,7.5983453830302885
494639,UK,1330.2498823240483,customer,4.2842516927445855
530139,UK,2551.501135828748,customer,3.378916834332505
574304,UK,694.254002687787,customer,4.128951255932087
522047,UK,2019.155598305467,customer,4.863853018204958
538014,UK,1791.9489184045192,customer,3.4975157263842958
530299,UK,1031.2097087776026,customer,4.785889804783753
566290,UK,1117.3143960324462,customer,3.6430555622994962
C513477,UK,-49.9355340441643,customer,-3.2054460818600643
505973,UK,1206.3933855882774,customer,4.194167850796205
526407,UK,1069.5209053885353,customer,3.0191954475650142
C573024,UK,-13.575370593973627,customer,-7.102101116217999
C503440,UK,-513.2308699834231,customer,-4.902663377712477
C516459,UK,-393.0035677984024,customer,-3.073241232700253
543161,UK,648.5752682670595,customer,3.117617596727744
577472,UK,1435.087216639721,customer,4.392739030659806
C573949,UK,-64.67060966375377,customer,-3.6759172902565904
527891,UK,809.6651181193678,customer,3.684381701940306
489792,UK,1260.3810654278293,customer,4.193633594990349
490286,UK,1039.7778823786232,customer,3.277895180480475
492342,UK,1667.2055884138651,customer,6.03711006245561
492738,UK,1378.7528395718643,customer,4.706147092102278
569651,UK,1016.9521587567966,customer,4.04183345233501
528070,UK,2105.478582976895,customer,3.199885668449854
C529612,UK,-2105.478582976895,customer,-4.867970066250227
575959,UK,1524.09798825287,customer,4.100582897588889
576779,UK,1663.4945323318943,customer,3.1495563162247717
C559983,UK,-356.5069684628451,customer,-3.2254594218640187
524864,UK,2205.40422541937,customer,3.154345427970352
527759,UK,1638.7314191378625,customer,3.4260227530684744
536846,UK,1127.2332848985945,customer,7.201476171283389
530288,UK,1090.6957547974268,customer,4.0237597464387616
536000,UK,595.6381447448309,customer,3.0097102028546936
C565848,UK,-306.2576318823377,customer,-3.2076498533279625
C572343,UK,-4023.87627993915,customer,-3.9049143863717584
512567,UK,1223.5570199673919,customer,3.4543078388743695
C574339,UK,-27.014305302580688,customer,-3.984081388390191
512458,UK,2292.586756168608,customer,11.310353618572973
495591,UK,25337.344548363108,customer,3.627120562725112
518673,UK,22488.726984971592,customer,3.1033768728431976
563076,UK,26128.37252454139,customer,3.7755048220705834
572035,UK,27666.35968592459,customer,4.0681170582486175
542526,UK,809.2967412288783,customer,3.031145377225496
C570290,UK,-763.3860658030276,customer,-4.106323765170164
538077,UK,1872.3096548854282,customer,3.907431665272519
489814,UK,1124.47728001419,customer,4.533581236776159
523200,UK,4408.611833084339,customer,10.68072524510728
536938,UK,4586.647019899175,customer,3.428830046392323
559465,UK,4925.062589962412,customer,3.789068997661743
525750,UK,1168.764368404178,customer,5.401920731894394
536378,UK,1214.2248054083188,customer,3.9050609779872834
C566467,UK,-538.7170933698982,customer,-3.342030188929734
565410,UK,1139.3487915191454,customer,3.4784098595768964
C490700,UK,-92.09422262243416,customer,-3.3701102447847657
571850,UK,679.5052834796609,customer,3.513884672939048
518748,UK,465.75118187585707,customer,-3.3203501746220203
538168,UK,869.6423333265114,customer,3.476168165474076
537350,UK,1143.4964424342893,customer,3.619568244662573
550890,UK,718.3349364549864,customer,3.4424539885156675
538167,UK,815.7501586067165,customer,3.1494602527017466
576538,UK,979.7188056402596,customer,3.9564397203809483
C511965,UK,-241.21864532809423,customer,-3.278108087263776
536520,UK,855.4257140713149,customer,3.6017758046614876
537484,UK,4993.607978770577,customer,4.225355640199804
522145,UK,923.3980721609399,customer,3.0673074817824344
